clip,preictal
Dog_1_test_segment_0160.mat,0.00658539699954
Dog_3_test_segment_0644.mat,0.0327552240726
Patient_1_test_segment_0121.mat,0.690483982312
Patient_1_test_segment_0191.mat,0.00529221154751
Dog_4_test_segment_0708.mat,0.000364092099667
Dog_3_test_segment_0070.mat,0.00928815633144
Dog_3_test_segment_0128.mat,0.000153845124563
Dog_4_test_segment_0839.mat,6.99819580167e-05
Dog_2_test_segment_0471.mat,0.00348330306344
Dog_2_test_segment_0493.mat,0.0383240182762
Dog_1_test_segment_0031.mat,0.07256382408
Dog_4_test_segment_0852.mat,0.0200010313363
Dog_2_test_segment_0223.mat,0.0263118669629
Dog_2_test_segment_0973.mat,0.000988982596253
Patient_2_test_segment_0053.mat,0.651955624961
Dog_4_test_segment_0494.mat,0.00986112947848
Dog_5_test_segment_0129.mat,0.0141390146033
Dog_3_test_segment_0663.mat,0.00238406324387
Dog_4_test_segment_0187.mat,0.00087492836314
Dog_4_test_segment_0043.mat,4.06474571133e-07
Dog_1_test_segment_0450.mat,0.180227556947
Dog_1_test_segment_0346.mat,0.276721828865
Dog_3_test_segment_0722.mat,0.00317395291584
Dog_2_test_segment_0639.mat,2.26498696485e-06
Patient_1_test_segment_0092.mat,0.966021486509
Dog_4_test_segment_0791.mat,0.00031699781296
Dog_1_test_segment_0281.mat,0.0180781436489
Dog_5_test_segment_0150.mat,0.0230121857102
Dog_1_test_segment_0330.mat,0.00312119958043
Dog_4_test_segment_0331.mat,5.9054339652e-06
Dog_2_test_segment_0389.mat,0.00194525678252
Dog_1_test_segment_0470.mat,0.107040078457
Dog_4_test_segment_0467.mat,0.798651984828
Dog_2_test_segment_0106.mat,0.163384526737
Dog_2_test_segment_0411.mat,0.648206629882
Patient_2_test_segment_0111.mat,0.581801085482
Dog_4_test_segment_0813.mat,0.44470532951
Dog_2_test_segment_0745.mat,0.000437115474498
Dog_1_test_segment_0272.mat,0.00190909029668
Dog_4_test_segment_0252.mat,7.04589622229e-06
Dog_2_test_segment_0323.mat,0.542977740076
Dog_1_test_segment_0490.mat,0.0508356978835
Dog_2_test_segment_0014.mat,0.000387454132164
Dog_3_test_segment_0694.mat,0.00159945113474
