clip,preictal
Dog_2_test_segment_0211.mat,0.0606991522176
Dog_4_test_segment_0325.mat,0.0536284206957
Dog_2_test_segment_0240.mat,0.162313534518
Dog_2_test_segment_0628.mat,0.0612778406132
Dog_3_test_segment_0154.mat,0.030521560629
Dog_2_test_segment_0796.mat,0.066205335603
Dog_4_test_segment_0505.mat,0.053758809326
Dog_3_test_segment_0595.mat,0.0313196965567
Dog_2_test_segment_0037.mat,0.0587136225275
Dog_4_test_segment_0330.mat,0.0537285265841
Dog_2_test_segment_0593.mat,0.0668708029321
Dog_1_test_segment_0250.mat,0.0394306785162
Patient_2_test_segment_0100.mat,0.827176236761
Dog_5_test_segment_0095.mat,0.0399830700736
Dog_4_test_segment_0872.mat,0.053627024712
Dog_3_test_segment_0379.mat,0.0320007667717
Dog_2_test_segment_0595.mat,0.0597858258738
Dog_3_test_segment_0374.mat,0.039630534165
Dog_1_test_segment_0386.mat,0.193472218809
Dog_3_test_segment_0568.mat,0.0332813698474
Dog_1_test_segment_0003.mat,0.038334453362
Dog_4_test_segment_0619.mat,0.053675593353
Patient_2_test_segment_0054.mat,0.750641163063
Dog_4_test_segment_0519.mat,0.0597034932409
Dog_2_test_segment_0808.mat,0.0632858776113
Dog_5_test_segment_0119.mat,0.0403318761146
Dog_1_test_segment_0163.mat,0.0535818705367
Dog_3_test_segment_0377.mat,0.0384887510234
Dog_4_test_segment_0568.mat,0.0596801329271
Dog_1_test_segment_0373.mat,0.0387834045635
Dog_2_test_segment_0156.mat,0.0882270831472
Dog_4_test_segment_0679.mat,0.0536585099038
Dog_4_test_segment_0200.mat,0.0598802266187
Dog_2_test_segment_0126.mat,0.0587505004029
Dog_2_test_segment_0455.mat,0.233155825988
Dog_3_test_segment_0871.mat,0.030702597549
Dog_2_test_segment_0556.mat,0.0584420839794
Patient_1_test_segment_0019.mat,0.830366283127
Dog_4_test_segment_0487.mat,0.0537493098902
Dog_3_test_segment_0418.mat,0.0307069321174
Dog_4_test_segment_0328.mat,0.0546678431267
Patient_1_test_segment_0026.mat,0.0770407932688
Dog_2_test_segment_0795.mat,0.0737802447112
Dog_3_test_segment_0511.mat,0.0307072015565
Dog_2_test_segment_0897.mat,0.06008484852
Dog_2_test_segment_0429.mat,0.0593926525024
Dog_4_test_segment_0551.mat,0.0561561653567
Patient_2_test_segment_0108.mat,0.378086229623
Dog_2_test_segment_0507.mat,0.0591630045892
Dog_3_test_segment_0456.mat,0.0326275270033
Dog_3_test_segment_0650.mat,0.0307073714887
Dog_1_test_segment_0110.mat,0.0385135857534
Dog_4_test_segment_0954.mat,0.0536532743341
Dog_3_test_segment_0784.mat,0.0328076139152
Dog_1_test_segment_0113.mat,0.0384475917212
Dog_2_test_segment_0443.mat,0.0631676211157
Dog_2_test_segment_0329.mat,0.0684847668393
Dog_3_test_segment_0073.mat,0.0307073071151
Dog_2_test_segment_0251.mat,0.0738835744594
Dog_2_test_segment_0587.mat,0.0596147756474
Dog_2_test_segment_0002.mat,0.0595456338742
Dog_3_test_segment_0794.mat,0.030691542758
Dog_2_test_segment_0200.mat,0.0587096341615
Dog_3_test_segment_0853.mat,0.0333874101158
Dog_3_test_segment_0844.mat,0.030707229582
Dog_4_test_segment_0922.mat,0.0543869927896
Dog_4_test_segment_0979.mat,0.0536279162482
Dog_1_test_segment_0228.mat,0.0440100531058
Dog_4_test_segment_0815.mat,0.72604399359
Dog_2_test_segment_0466.mat,0.0609925070306
Dog_2_test_segment_0292.mat,0.0588062456866
Dog_4_test_segment_0755.mat,0.0536525640847
Dog_2_test_segment_0176.mat,0.059305467018
Dog_3_test_segment_0309.mat,0.0307379810746
Dog_3_test_segment_0058.mat,0.0339960991217
Dog_4_test_segment_0152.mat,0.0537787171814
Dog_1_test_segment_0489.mat,0.0383009914139
Dog_4_test_segment_0502.mat,0.0541887252735
Patient_2_test_segment_0092.mat,0.827130344252
Dog_2_test_segment_0569.mat,0.223470103563
Dog_2_test_segment_0315.mat,0.0688612554962
Dog_5_test_segment_0190.mat,0.039992138464
Dog_3_test_segment_0415.mat,0.030707350483
Dog_3_test_segment_0670.mat,0.0319073027632
Dog_1_test_segment_0207.mat,0.0668033391025
Dog_3_test_segment_0028.mat,0.0307070721525
Dog_3_test_segment_0901.mat,0.0307071691124
Dog_2_test_segment_0383.mat,0.0584730048565
Dog_1_test_segment_0262.mat,0.0437045625813
Dog_4_test_segment_0649.mat,0.0536728322749
Dog_1_test_segment_0344.mat,0.0485487390143
Dog_5_test_segment_0140.mat,0.0409438710431
Dog_4_test_segment_0498.mat,0.0538489590113
Patient_1_test_segment_0077.mat,0.822654403854
Dog_3_test_segment_0783.mat,0.0318598275984
Dog_1_test_segment_0402.mat,0.0383988098163
Dog_5_test_segment_0182.mat,0.0409438710431
Dog_4_test_segment_0566.mat,0.0542727990756
Patient_1_test_segment_0009.mat,0.835333375793
Dog_4_test_segment_0469.mat,0.0537003752232
Dog_3_test_segment_0533.mat,0.0307073589149
Dog_1_test_segment_0354.mat,0.263646570868
Dog_4_test_segment_0943.mat,0.59378235468
Dog_4_test_segment_0861.mat,0.0538832876481
Dog_4_test_segment_0073.mat,0.0536488611836
Dog_3_test_segment_0737.mat,0.0307073601721
Dog_3_test_segment_0026.mat,0.0319035253471
Patient_1_test_segment_0032.mat,0.204630213944
Dog_2_test_segment_0853.mat,0.0596452399752
Dog_2_test_segment_0997.mat,0.059185222506
Dog_4_test_segment_0716.mat,0.053656920977
Dog_1_test_segment_0205.mat,0.0382957208554
Dog_1_test_segment_0194.mat,0.0382840327166
Dog_4_test_segment_0069.mat,0.0536667197457
Dog_4_test_segment_0831.mat,0.0536406485567
Dog_2_test_segment_0215.mat,0.0586820630359
Dog_4_test_segment_0790.mat,0.060822568904
Patient_2_test_segment_0120.mat,0.826575237709
Dog_3_test_segment_0502.mat,0.0331169058699
Dog_2_test_segment_0137.mat,0.0687001082467
Dog_1_test_segment_0282.mat,0.0384622767847
Dog_1_test_segment_0289.mat,0.716052950122
Dog_5_test_segment_0120.mat,0.0409438710431
Dog_2_test_segment_0993.mat,0.0594183831897
Dog_4_test_segment_0607.mat,0.0544794928865
Dog_3_test_segment_0325.mat,0.0307073087681
Dog_3_test_segment_0384.mat,0.0307066764832
Dog_3_test_segment_0092.mat,0.0325813602375
Dog_4_test_segment_0633.mat,0.0540473165255
Dog_4_test_segment_0803.mat,0.0594566369431
Dog_5_test_segment_0003.mat,0.0409438710431
Dog_1_test_segment_0300.mat,0.0382411525884
Dog_2_test_segment_0712.mat,0.217663871725
Dog_4_test_segment_0822.mat,0.0536379749738
Dog_5_test_segment_0122.mat,0.0399713511598
Dog_4_test_segment_0684.mat,0.0538667784717
Dog_4_test_segment_0603.mat,0.0538438068211
Dog_4_test_segment_0233.mat,0.0543578459446
Dog_5_test_segment_0032.mat,0.0409438698427
Dog_5_test_segment_0089.mat,0.0409423150043
Dog_4_test_segment_0557.mat,0.0538442335215
Dog_3_test_segment_0462.mat,0.0307525329402
Dog_3_test_segment_0506.mat,0.0307073571173
Dog_5_test_segment_0052.mat,0.0407030930713
Dog_3_test_segment_0279.mat,0.0331744758168
Dog_5_test_segment_0109.mat,0.0409438710431
Patient_2_test_segment_0024.mat,0.71484549588
Dog_3_test_segment_0080.mat,0.0307991772928
Dog_1_test_segment_0004.mat,0.0575403760244
Dog_3_test_segment_0410.mat,0.0309742899564
Dog_2_test_segment_0505.mat,0.0597532166985
Dog_3_test_segment_0514.mat,0.0361966891519
Patient_2_test_segment_0106.mat,0.613285495515
Dog_1_test_segment_0044.mat,0.0419914649007
Dog_3_test_segment_0657.mat,0.0307070246839
Dog_2_test_segment_0255.mat,0.0586503092607
Dog_3_test_segment_0791.mat,0.0306330562278
Patient_2_test_segment_0077.mat,0.911978216312
Dog_1_test_segment_0479.mat,0.0390133290663
Dog_2_test_segment_0157.mat,0.0601569385311
Dog_3_test_segment_0061.mat,0.0309684819988
Dog_4_test_segment_0052.mat,0.05364713315
Dog_2_test_segment_0354.mat,0.0616659809865
Dog_4_test_segment_0882.mat,0.0747601198285
Dog_3_test_segment_0793.mat,0.0307311414869
Dog_1_test_segment_0420.mat,0.0391263668297
Dog_4_test_segment_0808.mat,0.0543442408118
Dog_2_test_segment_0553.mat,0.0586325611819
Dog_4_test_segment_0443.mat,0.0548788939617
Patient_2_test_segment_0040.mat,0.827176236761
Dog_1_test_segment_0016.mat,0.0386320711714
Dog_3_test_segment_0341.mat,0.0307071234939
Dog_3_test_segment_0452.mat,0.032409140263
Dog_2_test_segment_0124.mat,0.0587979362233
Dog_4_test_segment_0027.mat,0.053652587116
Dog_2_test_segment_0516.mat,0.0592603070909
Dog_5_test_segment_0177.mat,0.0399720715219
Dog_3_test_segment_0797.mat,0.0307053272866
Dog_3_test_segment_0780.mat,0.0308908236006
Dog_4_test_segment_0775.mat,0.0536470323399
Dog_1_test_segment_0225.mat,0.0415394336204
Dog_4_test_segment_0433.mat,0.783222785538
Dog_3_test_segment_0615.mat,0.0307073949809
Dog_4_test_segment_0040.mat,0.053759606771
Dog_2_test_segment_0983.mat,0.0631266526431
Dog_2_test_segment_0122.mat,0.0697422465374
Dog_4_test_segment_0480.mat,0.0536712247401
Patient_1_test_segment_0086.mat,0.827424131008
Dog_4_test_segment_0941.mat,0.0536313981371
Dog_1_test_segment_0393.mat,0.131736654697
Dog_3_test_segment_0016.mat,0.0308767946322
Dog_2_test_segment_0714.mat,0.059709873647
Dog_4_test_segment_0720.mat,0.101860580793
Patient_2_test_segment_0065.mat,0.483136056889
Dog_3_test_segment_0772.mat,0.0307049486506
Dog_1_test_segment_0231.mat,0.0404849818644
Dog_4_test_segment_0547.mat,0.0536406045944
Dog_2_test_segment_0810.mat,0.0596199092818
Dog_2_test_segment_0506.mat,0.0593940784945
