clip,preictal
Dog_1_test_segment_0001.mat,0.044184624885111996
Dog_1_test_segment_0002.mat,0.02816722082117112
Dog_1_test_segment_0003.mat,0.06978296283310922
Dog_1_test_segment_0004.mat,0.0721596852157005
Dog_1_test_segment_0005.mat,0.0618317038171847
Dog_1_test_segment_0006.mat,0.04214685872164505
Dog_1_test_segment_0007.mat,1.0000000994736041e-07
Dog_1_test_segment_0008.mat,0.08107052751684542
Dog_1_test_segment_0009.mat,0.0610876518117504
Dog_1_test_segment_0010.mat,0.06857752621004831
Dog_1_test_segment_0011.mat,0.07251774969917217
Dog_1_test_segment_0012.mat,0.06484487416845049
Dog_1_test_segment_0013.mat,0.06200264903634824
Dog_1_test_segment_0014.mat,0.06965318321438826
Dog_1_test_segment_0015.mat,0.07633448336375911
Dog_1_test_segment_0016.mat,0.0033625523259003002
Dog_1_test_segment_0017.mat,9.223034732200747e-06
Dog_1_test_segment_0018.mat,0.0643638269130983
Dog_1_test_segment_0019.mat,0.07429216576162784
Dog_1_test_segment_0020.mat,0.06208078615189098
Dog_1_test_segment_0021.mat,0.05757444806358224
Dog_1_test_segment_0022.mat,0.06407809468584849
Dog_1_test_segment_0023.mat,0.020322514570696403
Dog_1_test_segment_0024.mat,0.9746840076420534
Dog_1_test_segment_0025.mat,0.08531910179873382
Dog_1_test_segment_0026.mat,0.07432684996782815
Dog_1_test_segment_0027.mat,1.0000000994736041e-07
Dog_1_test_segment_0028.mat,0.046140961302431255
Dog_1_test_segment_0029.mat,0.07206401244172621
Dog_1_test_segment_0030.mat,0.0413041098208902
Dog_1_test_segment_0031.mat,0.03252848716904792
Dog_1_test_segment_0032.mat,1.0000000994736041e-07
Dog_1_test_segment_0033.mat,1.0000000994736041e-07
Dog_1_test_segment_0034.mat,0.09589474254936696
Dog_1_test_segment_0035.mat,0.06908819705801045
Dog_1_test_segment_0036.mat,0.07895419896459986
Dog_1_test_segment_0037.mat,0.02907400023706673
Dog_1_test_segment_0038.mat,0.03679172085042911
Dog_1_test_segment_0039.mat,0.02076529398483832
Dog_1_test_segment_0040.mat,0.9763469430424285
Dog_1_test_segment_0041.mat,6.443146818011082e-05
Dog_1_test_segment_0042.mat,0.9917806567298434
Dog_1_test_segment_0043.mat,0.07536455923735325
Dog_1_test_segment_0044.mat,1.0000000994736041e-07
Dog_1_test_segment_0045.mat,0.04196755863665857
Dog_1_test_segment_0046.mat,0.06190895857148532
Dog_1_test_segment_0047.mat,0.05169140978174404
Dog_1_test_segment_0048.mat,0.06377287326572542
Dog_1_test_segment_0049.mat,0.0683412797435977
Dog_1_test_segment_0050.mat,0.0531047145788065
Dog_1_test_segment_0051.mat,0.06451364709594139
Dog_1_test_segment_0052.mat,0.009863395483046022
Dog_1_test_segment_0053.mat,0.06763618065396106
Dog_1_test_segment_0054.mat,0.08439941691138192
Dog_1_test_segment_0055.mat,0.999997886443137
Dog_1_test_segment_0056.mat,0.07591543334611538
Dog_1_test_segment_0057.mat,2.882768876644477e-05
Dog_1_test_segment_0058.mat,0.041383058349690305
Dog_1_test_segment_0059.mat,0.04201136988155324
Dog_1_test_segment_0060.mat,0.07008222380586375
Dog_1_test_segment_0061.mat,0.062404047482293334
Dog_1_test_segment_0062.mat,3.177972684907666e-05
Dog_1_test_segment_0063.mat,0.04180504643741261
Dog_1_test_segment_0064.mat,0.05436967338381082
Dog_1_test_segment_0065.mat,0.07695622289739368
Dog_1_test_segment_0066.mat,0.14920095835672478
Dog_1_test_segment_0067.mat,0.06212694309953466
Dog_1_test_segment_0068.mat,0.05697281258929646
Dog_1_test_segment_0069.mat,0.07679297672982627
Dog_1_test_segment_0070.mat,0.08110883641135448
Dog_1_test_segment_0071.mat,0.05134030689794567
Dog_1_test_segment_0072.mat,0.08198554324798912
Dog_1_test_segment_0073.mat,0.00027602859526021264
Dog_1_test_segment_0074.mat,0.00046263321350796234
Dog_1_test_segment_0075.mat,0.0711346743017643
Dog_1_test_segment_0076.mat,0.07059901536510423
Dog_1_test_segment_0077.mat,0.07471410753739212
Dog_1_test_segment_0078.mat,0.08151723635987675
Dog_1_test_segment_0079.mat,0.04473708391925106
Dog_1_test_segment_0080.mat,0.059469837876573256
Dog_1_test_segment_0081.mat,0.06796856215665398
Dog_1_test_segment_0082.mat,3.136138558807005e-05
Dog_1_test_segment_0083.mat,0.06882588947031151
Dog_1_test_segment_0084.mat,0.08891570486794742
Dog_1_test_segment_0085.mat,0.06241211369337763
Dog_1_test_segment_0086.mat,0.061258871446259626
Dog_1_test_segment_0087.mat,0.07276597992419585
Dog_1_test_segment_0088.mat,0.059918741330816754
Dog_1_test_segment_0089.mat,0.0792687863415595
Dog_1_test_segment_0090.mat,0.068618417966403
Dog_1_test_segment_0091.mat,0.06171978932592023
Dog_1_test_segment_0092.mat,0.07688333822391177
