clip,preictal
Dog_3_test_segment_0004.mat,0.00510976750483
Dog_4_test_segment_0513.mat,0.00317865284799
Dog_3_test_segment_0092.mat,0.0582608339042
Dog_2_test_segment_0422.mat,0.0250088383963
Patient_2_test_segment_0069.mat,0.534794264787
Dog_2_test_segment_0252.mat,0.0478100460831
Dog_1_test_segment_0486.mat,0.00499771934952
Dog_4_test_segment_0891.mat,0.171102233983
Dog_3_test_segment_0089.mat,0.00582667004074
Dog_2_test_segment_0672.mat,0.0397394481164
Dog_3_test_segment_0379.mat,0.0418652685518
Dog_3_test_segment_0899.mat,0.0571091351742
Dog_2_test_segment_0906.mat,0.0232856491717
Dog_2_test_segment_0022.mat,0.360079798179
Dog_1_test_segment_0228.mat,0.050195632851
Dog_2_test_segment_0572.mat,0.0142256993461
Dog_3_test_segment_0222.mat,0.0181625448009
Dog_1_test_segment_0425.mat,0.0686717487684
Dog_3_test_segment_0357.mat,0.00453815988626
Dog_2_test_segment_0014.mat,0.0803015544926
Dog_4_test_segment_0718.mat,0.0157680968679
Dog_3_test_segment_0038.mat,0.0180538087601
Dog_2_test_segment_0949.mat,0.0282067330643
Dog_3_test_segment_0902.mat,0.0282855215585
Dog_2_test_segment_0986.mat,0.130760627584
Dog_4_test_segment_0127.mat,0.0159812146975
Dog_3_test_segment_0085.mat,0.0463038707183
Dog_3_test_segment_0630.mat,0.00266638459175
Dog_4_test_segment_0445.mat,0.0307196843038
Dog_2_test_segment_0276.mat,0.00765633468209
Dog_3_test_segment_0055.mat,0.0437934827111
Dog_3_test_segment_0660.mat,0.0295076756972
Dog_2_test_segment_0581.mat,0.0688302543709
Dog_2_test_segment_0925.mat,0.0411211598114
Dog_5_test_segment_0176.mat,0.0131413677426
Dog_1_test_segment_0051.mat,0.0616455151504
Dog_4_test_segment_0732.mat,0.0510809494982
Dog_3_test_segment_0125.mat,0.0282510431445
Dog_2_test_segment_0179.mat,0.113973130026
Dog_1_test_segment_0266.mat,0.0465220918986
Dog_1_test_segment_0252.mat,0.0660345444062
Dog_3_test_segment_0450.mat,0.00503563910466
Dog_2_test_segment_0869.mat,0.0160155480876
Dog_4_test_segment_0664.mat,0.00794325629546
Dog_1_test_segment_0277.mat,0.00368285344946
Dog_2_test_segment_0733.mat,0.0562409841321
Dog_1_test_segment_0359.mat,0.199206683813
Dog_1_test_segment_0187.mat,0.0905783086781
Dog_2_test_segment_0790.mat,0.0299894445481
Dog_2_test_segment_0885.mat,0.102566178643
Dog_3_test_segment_0483.mat,0.0123905203612
Dog_5_test_segment_0094.mat,0.00719987321692
Dog_4_test_segment_0228.mat,0.0178882484787
Dog_1_test_segment_0009.mat,0.02333627291
Dog_2_test_segment_0199.mat,0.248477646315
Dog_4_test_segment_0382.mat,0.00790413828747
Patient_1_test_segment_0047.mat,0.79159273868
Dog_4_test_segment_0809.mat,0.00521003093004
Dog_3_test_segment_0228.mat,0.0769844919352
Dog_2_test_segment_0160.mat,0.00539920178792
Dog_4_test_segment_0942.mat,0.00167168414378
Dog_3_test_segment_0601.mat,0.0539741562749
Dog_2_test_segment_0593.mat,0.041572372066
Dog_3_test_segment_0795.mat,0.0429487526054
Patient_1_test_segment_0106.mat,0.733384160973
Dog_3_test_segment_0586.mat,0.0423355917403
Dog_3_test_segment_0107.mat,0.0126151815277
Dog_1_test_segment_0374.mat,0.0105157760171
Dog_4_test_segment_0493.mat,0.00231127430033
Dog_5_test_segment_0046.mat,0.0165601660694
Patient_1_test_segment_0150.mat,0.870215575155
Dog_1_test_segment_0307.mat,0.0477391409609
Dog_1_test_segment_0345.mat,0.366438153818
Dog_4_test_segment_0148.mat,0.00244231084334
Dog_4_test_segment_0901.mat,0.0796453509288
Dog_3_test_segment_0602.mat,0.0522068988219
Dog_3_test_segment_0177.mat,0.038032036664
Dog_3_test_segment_0723.mat,0.0440793847068
Dog_5_test_segment_0085.mat,0.0157141934293
Dog_2_test_segment_0917.mat,0.017499416578
Patient_1_test_segment_0051.mat,0.855608644724
Dog_4_test_segment_0929.mat,0.0615991412569
Dog_2_test_segment_0369.mat,0.0414229924978
Dog_2_test_segment_0342.mat,0.0485485116159
Dog_3_test_segment_0889.mat,0.0194213166021
Dog_2_test_segment_0204.mat,0.0347956349634
Dog_4_test_segment_0343.mat,0.00152629933057
Dog_2_test_segment_0076.mat,0.262319511291
Dog_3_test_segment_0643.mat,0.0147051257337
Dog_5_test_segment_0087.mat,0.0143676109401
Dog_4_test_segment_0409.mat,0.00139353403954
Dog_2_test_segment_0989.mat,0.052189326034
Dog_1_test_segment_0137.mat,0.00749263877463
Dog_2_test_segment_0070.mat,0.0136664650098
Dog_3_test_segment_0338.mat,0.00751774808662
Dog_4_test_segment_0735.mat,0.0160151957258
Patient_2_test_segment_0148.mat,0.549907959546
Dog_3_test_segment_0713.mat,0.0724175587948
Dog_3_test_segment_0014.mat,0.0541217658542
Patient_2_test_segment_0090.mat,0.571641816381
Dog_2_test_segment_0590.mat,0.0305795292951
Dog_3_test_segment_0143.mat,0.0148401912041
Dog_3_test_segment_0558.mat,0.0359665903855
Dog_2_test_segment_0279.mat,0.0122277155417
