clip,preictal
Dog_3_test_segment_0004.mat,0.00161982528312
Dog_4_test_segment_0513.mat,0.00280721134634
Dog_3_test_segment_0092.mat,0.023051446654
Dog_2_test_segment_0422.mat,0.00524585429105
Patient_2_test_segment_0069.mat,0.42857142857142855
Dog_2_test_segment_0252.mat,0.0165565373762
Dog_1_test_segment_0486.mat,0.00548302433435
Dog_4_test_segment_0891.mat,0.0851058673497
Dog_3_test_segment_0089.mat,0.0016662868633
Dog_2_test_segment_0672.mat,0.00166909024565
Dog_3_test_segment_0379.mat,0.0246858544818
Dog_3_test_segment_0899.mat,0.00169197591138
Dog_2_test_segment_0906.mat,0.000910741021877
Dog_2_test_segment_0022.mat,0.563777082727
Dog_1_test_segment_0228.mat,0.0134648541116
Dog_2_test_segment_0572.mat,0.000629426292694
Dog_3_test_segment_0222.mat,0.0186408295783
Dog_1_test_segment_0425.mat,0.0230963132638
Dog_3_test_segment_0357.mat,0.00166266210561
Dog_2_test_segment_0014.mat,0.00546797328621
Dog_4_test_segment_0718.mat,0.000280730476745
Dog_3_test_segment_0038.mat,0.0114611856084
Dog_2_test_segment_0949.mat,0.000749895431573
Dog_3_test_segment_0902.mat,0.00385526253208
Dog_2_test_segment_0986.mat,0.012875719332
Dog_4_test_segment_0127.mat,0.000378035245041
Dog_3_test_segment_0085.mat,0.0254825612459
Dog_3_test_segment_0630.mat,0.00167421586985
Dog_4_test_segment_0445.mat,0.000146077911496
Dog_2_test_segment_0276.mat,0.000299068722575
Dog_3_test_segment_0055.mat,0.0942079611062
Dog_3_test_segment_0660.mat,0.00152566248946
Dog_2_test_segment_0581.mat,0.00105145716414
Dog_2_test_segment_0925.mat,0.00229031345401
Dog_5_test_segment_0176.mat,0.00656975333055
Dog_1_test_segment_0051.mat,0.0193553525405
Dog_4_test_segment_0732.mat,0.000970169205376
Dog_3_test_segment_0125.mat,0.00263222865069
Dog_2_test_segment_0179.mat,0.00906071228235
Dog_1_test_segment_0266.mat,0.00477193339925
Dog_1_test_segment_0252.mat,0.101963301843
Dog_3_test_segment_0450.mat,0.00166541658859
Dog_2_test_segment_0869.mat,0.0189922034975
Dog_4_test_segment_0664.mat,0.00424682156969
Dog_1_test_segment_0277.mat,0.00436243401144
Dog_2_test_segment_0733.mat,0.000710361557716
Dog_1_test_segment_0359.mat,0.124679727883
Dog_1_test_segment_0187.mat,0.016167193285
Dog_2_test_segment_0790.mat,0.00168815239194
Dog_2_test_segment_0885.mat,0.00453152206368
Dog_3_test_segment_0483.mat,0.00111824162935
Dog_5_test_segment_0094.mat,0.000370375863949
Dog_4_test_segment_0228.mat,0.000988010957212
Dog_1_test_segment_0009.mat,0.0129047291778
Dog_2_test_segment_0199.mat,0.00958022430001
Dog_4_test_segment_0382.mat,0.00700700049214
Patient_1_test_segment_0047.mat,0.954378774185
Dog_4_test_segment_0809.mat,0.00768685536933
Dog_3_test_segment_0228.mat,0.086309141352
Dog_2_test_segment_0160.mat,0.00267911362787
Dog_4_test_segment_0942.mat,0.000118189765079
Dog_3_test_segment_0601.mat,0.0357842011653
Dog_2_test_segment_0593.mat,0.0159892501146
Dog_3_test_segment_0795.mat,0.00166702920109
Patient_1_test_segment_0106.mat,0.872255480384
Dog_3_test_segment_0586.mat,0.000889698439213
Dog_3_test_segment_0107.mat,0.00166643819851
Dog_1_test_segment_0374.mat,0.00448600391981
Dog_4_test_segment_0493.mat,0.000525989341436
Dog_5_test_segment_0046.mat,0.00657034225298
Patient_1_test_segment_0150.mat,0.953617685209
Dog_1_test_segment_0307.mat,0.00285749275401
Dog_1_test_segment_0345.mat,0.59622745423
Dog_4_test_segment_0148.mat,0.000205565208692
Dog_4_test_segment_0901.mat,0.00491029907974
Dog_3_test_segment_0602.mat,0.00166476481402
Dog_3_test_segment_0177.mat,0.00115675133656
Dog_3_test_segment_0723.mat,0.00166686453878
Dog_5_test_segment_0085.mat,0.00656953019277
Dog_2_test_segment_0917.mat,0.00110243972946
Patient_1_test_segment_0051.mat,0.966630372581
Dog_4_test_segment_0929.mat,0.00488640602754
Dog_2_test_segment_0369.mat,0.00363556762336
Dog_2_test_segment_0342.mat,0.00207380566422
Dog_3_test_segment_0889.mat,0.00166785626478
Dog_2_test_segment_0204.mat,0.00116043811723
Dog_4_test_segment_0343.mat,0.000361398058122
Dog_2_test_segment_0076.mat,0.0852778282484
Dog_3_test_segment_0643.mat,0.00166736978961
