clip,preictal
Dog_2_test_segment_0211.mat,0.0508916698727
Dog_4_test_segment_0325.mat,0.0487877673901
Dog_2_test_segment_0240.mat,0.145114632777
Dog_2_test_segment_0628.mat,0.0514063267066
Dog_3_test_segment_0154.mat,0.0488343194807
Dog_2_test_segment_0796.mat,0.0558018185354
Dog_4_test_segment_0505.mat,0.0489128966102
Dog_3_test_segment_0595.mat,0.0501492853756
Dog_2_test_segment_0037.mat,0.0491283941637
Dog_4_test_segment_0330.mat,0.0488838338116
Dog_2_test_segment_0593.mat,0.0563972089586
Dog_1_test_segment_0250.mat,0.0504644966653
Patient_2_test_segment_0100.mat,0.519801463826
Dog_5_test_segment_0095.mat,0.0488074741999
Dog_4_test_segment_0872.mat,0.0487864278097
Dog_3_test_segment_0379.mat,0.0512715685991
Dog_2_test_segment_0595.mat,0.0500800837459
Dog_3_test_segment_0374.mat,0.063848168587
Dog_1_test_segment_0386.mat,0.253118775249
Dog_3_test_segment_0568.mat,0.0533821441524
Dog_1_test_segment_0003.mat,0.0490095493201
Dog_4_test_segment_0619.mat,0.0488330352584
Patient_2_test_segment_0054.mat,0.399538450246
Dog_4_test_segment_0519.mat,0.0546357185806
Dog_2_test_segment_0808.mat,0.0531947355536
Dog_5_test_segment_0119.mat,0.0492502600275
Dog_1_test_segment_0163.mat,0.0693124148042
Dog_3_test_segment_0377.mat,0.0619662604959
Dog_4_test_segment_0568.mat,0.0546131636168
Dog_1_test_segment_0373.mat,0.0496052946855
Dog_2_test_segment_0156.mat,0.075708661844
Dog_4_test_segment_0679.mat,0.0488166413596
Dog_4_test_segment_0200.mat,0.0548063755121
Dog_2_test_segment_0126.mat,0.0491611075875
Dog_2_test_segment_0455.mat,0.214058673365
Dog_3_test_segment_0871.mat,0.0491325630699
Dog_2_test_segment_0556.mat,0.0488875621248
Patient_1_test_segment_0019.mat,0.808979484385
Dog_4_test_segment_0487.mat,0.048903779759
Dog_3_test_segment_0418.mat,0.0491397040925
Dog_4_test_segment_0328.mat,0.0497857450994
Patient_1_test_segment_0026.mat,0.0557575005676
Dog_2_test_segment_0795.mat,0.0626028491841
Dog_3_test_segment_0511.mat,0.0491401479826
Dog_2_test_segment_0897.mat,0.0503457044236
Dog_2_test_segment_0429.mat,0.0497309667743
Dog_4_test_segment_0551.mat,0.0512166171523
Patient_2_test_segment_0108.mat,0.110446315979
Dog_2_test_segment_0507.mat,0.0495271241892
Dog_3_test_segment_0456.mat,0.0523044863593
Dog_3_test_segment_0650.mat,0.049140427939
Dog_1_test_segment_0110.mat,0.0492472328938
Dog_4_test_segment_0954.mat,0.0488116171766
